timestamp,source_file,feedback_text,category,llm_confidence,neighbour_agreement,final_confidence,rationale,flagged_keywords,needs_review
2026-09-20T01:00:00,rigged.pdf,Microphone quality could be better.,Need Improvements,0.8,0.33,0.7,"The customer identifies a specific problem (microphone quality) that should be addressed, but the overall tone is not strongly negative or frustrated.",microphone quality,False
2026-09-20T01:00:00,rigged.pdf,Microphone quality could be better.,Need Improvements,0.8,0.33,0.7,"The customer identifies a specific problem (microphone quality) that should be addressed, but the overall tone is not strongly negative or frustrated.",microphone quality,False
2026-09-20T01:00:00,rigged.pdf,Microphone quality could be better.,Need Improvements,0.8,0.33,0.7,"The customer identifies a specific problem (microphone quality) that should be addressed, but the overall tone is not strongly negative or frustrated.",microphone quality,False
2026-09-20T01:00:00,rigged.pdf,Useful for calls and music.,Good,0.8,0.67,0.8,"The customer's overall tone is positive, using the word 'useful' to describe their experience with the product. However, there is no strong enthusiasm or exceptional praise.",useful,False
2026-09-20T01:00:00,rigged.pdf,Good product for the price.,Good,0.8,0.67,0.8,"The customer's statement is clearly positive, but it lacks detail and enthusiasm compared to other 'Excellent' or 'Good' examples.","good product, for the price",False
2026-09-20T01:00:00,rigged.pdf,Bass is strong and enjoyable.,Good,0.8,0.67,0.8,"The customer mentions that the bass is 'strong and enjoyable', which suggests a positive experience, but there's no mention of overall satisfaction or enthusiasm.","strong, enjoyable",False
2026-09-20T01:00:00,rigged.pdf,Bass is strong and enjoyable.,Good,0.8,0.67,0.8,"The customer mentions that the bass is 'strong and enjoyable', which suggests a positive experience, but there's no mention of overall satisfaction or enthusiasm.","strong, enjoyable",False
2026-09-20T01:00:00,rigged.pdf,Occasional connection drops.,Need Improvements,0.8,0.67,0.8,"The customer mentions a specific problem (connection drops) but does not express strong frustration or disappointment, and the overall tone is neutral.",connection drops,False
2026-09-20T01:00:01,rigged.pdf,Charging case is compact.,Good,0.8,0.33,0.7,"This customer's feedback is clearly positive and indicates satisfaction with the product, specifically mentioning its compact size.",compact,False
2026-09-20T01:00:01,rigged.pdf,Microphone quality could be better.,Need Improvements,0.8,0.33,0.7,"The customer identifies a specific problem (microphone quality) that should be addressed, but the overall tone is not strongly negative or frustrated.",microphone quality,False
2026-09-20T01:00:01,rigged.pdf,Useful for calls and music.,Good,0.8,0.67,0.8,"The customer's overall tone is positive, using the word 'useful' to describe their experience with the product. However, there is no strong enthusiasm or exceptional praise.",useful,False
2026-09-20T01:00:01,rigged.pdf,Comfortable for long use.,Good,0.8,0.67,0.8,"The customer's statement is positive and indicates satisfaction, but it lacks specific details or enthusiasm to warrant an 'Excellent' classification.","Comfortable, long use",False
2026-09-20T01:00:01,rigged.pdf,Occasional connection drops.,Need Improvements,0.8,0.67,0.8,"The customer mentions a specific problem (connection drops) but does not express strong frustration or disappointment, and the overall tone is neutral.",connection drops,False
2026-09-20T01:00:01,rigged.pdf,Connection was quick and stable.,Good,0.8,1.0,0.9,"The customer is clearly satisfied with their experience, using positive language to describe the connection speed and stability.","quick, stable",False
2026-09-20T01:00:01,rigged.pdf,Battery performance is impressive.,Good,0.8,0.67,0.8,"The customer mentions a positive aspect (battery performance) but doesn't express strong enthusiasm or loyalty, and the tone seems neutral rather than glowing.",Battery performance is impressive,False
2026-09-20T01:00:01,rigged.pdf,The fit could be improved.,Good,0.8,1.0,0.9,"The customer is satisfied overall, but mentions a specific area for improvement (fit) without expressing strong dissatisfaction or frustration.",the fit,False
2026-09-20T01:00:01,rigged.pdf,Occasional connection drops.,Need Improvements,0.8,0.67,0.8,"The customer mentions a specific problem (connection drops) but does not express strong frustration or disappointment, and the overall tone is neutral.",connection drops,False
2026-09-20T01:00:01,rigged.pdf,Good product for the price.,Good,0.8,0.67,0.8,"The customer's statement is clearly positive, but it lacks detail and enthusiasm compared to other 'Excellent' or 'Good' examples.","good product, for the price",False
2026-09-20T01:00:01,rigged.pdf,Battery performance is impressive.,Good,0.8,0.67,0.8,"The customer mentions a positive aspect (battery performance) but doesn't express strong enthusiasm or loyalty, and the tone seems neutral rather than glowing.",Battery performance is impressive,False
2026-09-20T01:00:01,rigged.pdf,Microphone quality could be better.,Need Improvements,0.8,0.33,0.7,"The customer identifies a specific problem (microphone quality) that should be addressed, but the overall tone is not strongly negative or frustrated.",microphone quality,False
2026-09-20T01:00:01,rigged.pdf,Good overall experience.,Good,0.8,0.67,0.8,"The customer states that their experience was 'good overall', indicating a positive sentiment, but does not elaborate on any specific issues or concerns.","good, overall",False
2026-09-20T01:00:01,rigged.pdf,Good product for the price.,Good,0.8,0.67,0.8,"The customer's statement is clearly positive, but it lacks detail and enthusiasm compared to other 'Excellent' or 'Good' examples.","good product, for the price",False
2026-09-20T01:00:01,rigged.pdf,Connection was quick and stable.,Good,0.8,1.0,0.9,"The customer is clearly satisfied with their experience, using positive language to describe the connection speed and stability.","quick, stable",False
2026-09-20T01:00:02,rigged.pdf,The fit could be improved.,Good,0.8,1.0,0.9,"The customer is satisfied overall, but mentions a specific area for improvement (fit) without expressing strong dissatisfaction or frustration.",the fit,False
2026-09-20T01:00:02,rigged.pdf,Occasional connection drops.,Need Improvements,0.8,0.67,0.8,"The customer mentions a specific problem (connection drops) but does not express strong frustration or disappointment, and the overall tone is neutral.",connection drops,False
2026-09-20T01:00:02,rigged.pdf,Comfortable for long use.,Good,0.8,0.67,0.8,"The customer's statement is positive and indicates satisfaction, but it lacks specific details or enthusiasm to warrant an 'Excellent' classification.","Comfortable, long use",False
2026-09-20T01:00:02,rigged.pdf,Bass is strong and enjoyable.,Good,0.8,0.67,0.8,"The customer mentions that the bass is 'strong and enjoyable', which suggests a positive experience, but there's no mention of overall satisfaction or enthusiasm.","strong, enjoyable",False
2026-09-20T01:00:02,rigged.pdf,The fit could be improved.,Good,0.8,1.0,0.9,"The customer is satisfied overall, but mentions a specific area for improvement (fit) without expressing strong dissatisfaction or frustration.",the fit,False
2026-09-20T01:00:02,rigged.pdf,Occasional connection drops.,Need Improvements,0.8,0.67,0.8,"The customer mentions a specific problem (connection drops) but does not express strong frustration or disappointment, and the overall tone is neutral.",connection drops,False
2026-09-20T01:00:02,rigged.pdf,Occasional connection drops.,Need Improvements,0.8,0.67,0.8,"The customer mentions a specific problem (connection drops) but does not express strong frustration or disappointment, and the overall tone is neutral.",connection drops,False
2026-09-20T01:00:02,rigged.pdf,Battery performance is impressive.,Good,0.8,0.67,0.8,"The customer mentions a positive aspect (battery performance) but doesn't express strong enthusiasm or loyalty, and the tone seems neutral rather than glowing.",Battery performance is impressive,False
2026-09-20T01:00:02,rigged.pdf,Useful for calls and music.,Good,0.8,0.67,0.8,"The customer's overall tone is positive, using the word 'useful' to describe their experience with the product. However, there is no strong enthusiasm or exceptional praise.",useful,False
2026-09-20T01:00:02,rigged.pdf,Useful for calls and music.,Good,0.8,0.67,0.8,"The customer's overall tone is positive, using the word 'useful' to describe their experience with the product. However, there is no strong enthusiasm or exceptional praise.",useful,False
2026-09-20T01:00:02,rigged.pdf,Useful for calls and music.,Good,0.8,0.67,0.8,"The customer's overall tone is positive, using the word 'useful' to describe their experience with the product. However, there is no strong enthusiasm or exceptional praise.",useful,False
2026-09-20T01:00:02,rigged.pdf,Occasional connection drops.,Need Improvements,0.8,0.67,0.8,"The customer mentions a specific problem (connection drops) but does not express strong frustration or disappointment, and the overall tone is neutral.",connection drops,False
2026-09-20T01:00:02,rigged.pdf,The fit could be improved.,Good,0.8,1.0,0.9,"The customer is satisfied overall, but mentions a specific area for improvement (fit) without expressing strong dissatisfaction or frustration.",the fit,False
2026-09-20T01:00:02,rigged.pdf,Good overall experience.,Good,0.8,0.67,0.8,"The customer states that their experience was 'good overall', indicating a positive sentiment, but does not elaborate on any specific issues or concerns.","good, overall",False
2026-09-20T01:00:03,rigged.pdf,Sound is clear and balanced.,Good,0.9,0.33,0.75,"The customer's statement about sound quality being 'clear and balanced' suggests a positive experience, but the lack of enthusiasm or superlatives (e.g., 'excellent', 'amazing') prevents us from classifying it as Excellent.",Sound is clear and balanced,False
2026-09-20T01:00:03,rigged.pdf,Occasional connection drops.,Need Improvements,0.8,0.67,0.8,"The customer mentions a specific problem (connection drops) but does not express strong frustration or disappointment, and the overall tone is neutral.",connection drops,False
2026-09-20T01:00:03,rigged.pdf,Good product for the price.,Good,0.8,0.67,0.8,"The customer's statement is clearly positive, but it lacks detail and enthusiasm compared to other 'Excellent' or 'Good' examples.","good product, for the price",False
2026-09-20T01:00:03,rigged.pdf,Useful for calls and music.,Good,0.8,0.67,0.8,"The customer's overall tone is positive, using the word 'useful' to describe their experience with the product. However, there is no strong enthusiasm or exceptional praise.",useful,False
